method,step,best_y,normalized_regret,filter_active,retained_fraction,compatibility_trust,problem,dim,seed
Matching-Adaptive-Filter,14,13.32126160475418,0.4544281363150537,1.0,0.81,0.26633193088300255,Rastrigin,2,42
Matching-Adaptive-Filter,15,13.32126160475418,0.4544281363150537,1.0,0.81,0.2666666666666552,Rastrigin,2,42
Matching-Adaptive-Filter,16,13.32126160475418,0.4544281363150537,1.0,0.78,0.29338380041010426,Rastrigin,2,42
Matching-Adaptive-Filter,17,13.32126160475418,0.4544281363150537,1.0,0.75,0.3430136323303892,Rastrigin,2,42
Matching-Adaptive-Filter,18,13.32126160475418,0.4544281363150537,1.0,0.71,0.38673131417695183,Rastrigin,2,42
Matching-Adaptive-Filter,19,13.32126160475418,0.4544281363150537,1.0,0.74,0.3478790231507497,Rastrigin,2,42
Matching-Adaptive-Filter,20,13.32126160475418,0.4544281363150537,1.0,0.71,0.3880300545428508,Rastrigin,2,42
Random-Adaptive-Filter,0,29.314341565150336,1.0,0.0,1.0,0.0,Rastrigin,2,42
Random-Adaptive-Filter,1,29.314341565150336,1.0,1.0,0.85,0.20142857142853626,Rastrigin,2,42
Random-Adaptive-Filter,2,29.314341565150336,1.0,1.0,0.86,0.1893073593073334,Rastrigin,2,42
Random-Adaptive-Filter,3,28.236925598227337,0.9632461140384657,1.0,0.92,0.10873015873014413,Rastrigin,2,42
Random-Adaptive-Filter,4,28.236925598227337,0.9632461140384657,1.0,0.89,0.1573031135530977,Rastrigin,2,42
Random-Adaptive-Filter,5,28.236925598227337,0.9632461140384657,1.0,0.84,0.22464440321581303,Rastrigin,2,42
Random-Adaptive-Filter,6,28.236925598227337,0.9632461140384657,1.0,0.92,0.10800505050504135,Rastrigin,2,42
Random-Adaptive-Filter,7,27.45022315159318,0.9364093370675167,1.0,0.96,0.06076048951048421,Rastrigin,2,42
Random-Adaptive-Filter,8,27.45022315159318,0.9364093370675167,1.0,0.92,0.11033745666097843,Rastrigin,2,42
Random-Adaptive-Filter,9,27.45022315159318,0.9364093370675167,1.0,0.94,0.09017772351105093,Rastrigin,2,42
Random-Adaptive-Filter,10,27.45022315159318,0.9364093370675167,1.0,0.9,0.1413895315211023,Rastrigin,2,42
Random-Adaptive-Filter,11,27.45022315159318,0.9364093370675167,1.0,0.88,0.1697639419404034,Rastrigin,2,42
Random-Adaptive-Filter,12,27.45022315159318,0.9364093370675167,1.0,0.92,0.11485819327730498,Rastrigin,2,42
Random-Adaptive-Filter,13,27.45022315159318,0.9364093370675167,1.0,0.9,0.14017262407354608,Rastrigin,2,42
Random-Adaptive-Filter,14,21.8481513299091,0.7453058865863377,1.0,0.91,0.12461930204223343,Rastrigin,2,42
Random-Adaptive-Filter,15,21.8481513299091,0.7453058865863377,1.0,0.93,0.09406850459481617,Rastrigin,2,42
Random-Adaptive-Filter,16,18.924591418161775,0.6455745006621547,1.0,0.91,0.12459808612439673,Rastrigin,2,42
Random-Adaptive-Filter,17,18.039370470505343,0.615376962515543,1.0,0.93,0.09854878041213044,Rastrigin,2,42
Random-Adaptive-Filter,18,18.039370470505343,0.615376962515543,1.0,0.96,0.06486683606248561,Rastrigin,2,42
Random-Adaptive-Filter,19,18.039370470505343,0.615376962515543,1.0,0.91,0.12140386787125464,Rastrigin,2,42
Random-Adaptive-Filter,20,18.039370470505343,0.615376962515543,1.0,0.96,0.0616273396107353,Rastrigin,2,42
Wrong-Adaptive-Filter,0,29.314341565150336,1.0,0.0,1.0,0.0,Rastrigin,2,42
Wrong-Adaptive-Filter,1,29.314341565150336,1.0,1.0,0.91,0.12571428571425813,Rastrigin,2,42
Wrong-Adaptive-Filter,2,29.314341565150336,1.0,1.0,0.92,0.10922077922076058,Rastrigin,2,42
Wrong-Adaptive-Filter,3,28.236925598227337,0.9632461140384657,1.0,0.91,0.12460317460315866,Rastrigin,2,42
Wrong-Adaptive-Filter,4,26.961870962824392,0.9197501810812417,1.0,0.92,0.11163003663002427,Rastrigin,2,42
Wrong-Adaptive-Filter,5,26.961870962824392,0.9197501810812417,1.0,0.96,0.05909090909090219,Rastrigin,2,42
Wrong-Adaptive-Filter,6,26.961870962824392,0.9197501810812417,1.0,0.94,0.0868686868686791,Rastrigin,2,42
Wrong-Adaptive-Filter,7,26.961870962824392,0.9197501810812417,1.0,0.93,0.10118881118880338,Rastrigin,2,42
Wrong-Adaptive-Filter,8,26.961870962824392,0.9197501810812417,1.0,0.91,0.12425552388786837,Rastrigin,2,42
Wrong-Adaptive-Filter,9,14.343594834904003,0.48930298512848225,1.0,0.9,0.14145977479309937,Rastrigin,2,42
Wrong-Adaptive-Filter,10,14.343594834904003,0.48930298512848225,1.0,0.92,0.11761133603238175,Rastrigin,2,42
Wrong-Adaptive-Filter,11,14.343594834904003,0.48930298512848225,1.0,0.95,0.07092436974789501,Rastrigin,2,42
Wrong-Adaptive-Filter,12,2.5589305477797524,0.08729278609559073,1.0,0.93,0.10284069688480915,Rastrigin,2,42
Wrong-Adaptive-Filter,13,2.5589305477797524,0.08729278609559073,1.0,0.95,0.069410826531566,Rastrigin,2,42
Wrong-Adaptive-Filter,14,2.5589305477797524,0.08729278609559073,1.0,0.94,0.08245389689056007,Rastrigin,2,42
Wrong-Adaptive-Filter,15,2.5589305477797524,0.08729278609559073,1.0,0.95,0.07986633249790781,Rastrigin,2,42
Wrong-Adaptive-Filter,16,2.5589305477797524,0.08729278609559073,1.0,0.93,0.09545522898154071,Rastrigin,2,42
Wrong-Adaptive-Filter,17,2.020467936827341,0.06892421350610606,1.0,0.93,0.10251872351250815,Rastrigin,2,42
Wrong-Adaptive-Filter,18,2.020467936827341,0.06892421350610606,1.0,0.96,0.06389829976786242,Rastrigin,2,42
Wrong-Adaptive-Filter,19,2.020467936827341,0.06892421350610606,1.0,0.96,0.06259175607001452,Rastrigin,2,42
Wrong-Adaptive-Filter,20,2.020467936827341,0.06892421350610606,1.0,0.95,0.07475336356142925,Rastrigin,2,42
Oracle-Fixed-Filter,0,29.314341565150336,1.0,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,1,29.314341565150336,1.0,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,2,29.314341565150336,1.0,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,3,28.236925598227337,0.9632461140384657,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,4,28.236925598227337,0.9632461140384657,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,5,28.236925598227337,0.9632461140384657,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,6,28.236925598227337,0.9632461140384657,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,7,27.45022315159318,0.9364093370675167,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,8,27.45022315159318,0.9364093370675167,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,9,27.45022315159318,0.9364093370675167,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,10,27.45022315159318,0.9364093370675167,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,11,27.45022315159318,0.9364093370675167,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,12,27.45022315159318,0.9364093370675167,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,13,27.45022315159318,0.9364093370675167,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,14,21.8481513299091,0.7453058865863377,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,15,21.8481513299091,0.7453058865863377,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,16,18.924591418161775,0.6455745006621547,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,17,18.039370470505343,0.615376962515543,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,18,18.039370470505343,0.615376962515543,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,19,18.039370470505343,0.615376962515543,0.0,1.0,0.0,Rastrigin,2,42
Oracle-Fixed-Filter,20,18.039370470505343,0.615376962515543,1.0,0.25,1.0,Rastrigin,2,42
Matching-Soft-Rerank,0,29.314341565150336,1.0,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,1,23.115530782871563,0.7885399960800046,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,2,23.115530782871563,0.7885399960800046,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,3,23.115530782871563,0.7885399960800046,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,4,13.349944031925578,0.4554065798222241,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,5,13.349944031925578,0.4554065798222241,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,6,13.349944031925578,0.4554065798222241,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,7,13.349944031925578,0.4554065798222241,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,8,13.349944031925578,0.4554065798222241,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,9,13.349944031925578,0.4554065798222241,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,10,13.349944031925578,0.4554065798222241,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,11,13.349944031925578,0.4554065798222241,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,12,11.853386313020799,0.40435451318860316,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,13,8.121163408401697,0.2770372102799113,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,14,5.887949027705636,0.20085557830524106,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,15,5.887949027705636,0.20085557830524106,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,16,5.887949027705636,0.20085557830524106,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,17,5.887949027705636,0.20085557830524106,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,18,5.887949027705636,0.20085557830524106,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,19,5.887949027705636,0.20085557830524106,0.0,1.0,,Rastrigin,2,42
Matching-Soft-Rerank,20,2.477573045779142,0.08451743800121869,0.0,1.0,,Rastrigin,2,42
Target-Only,0,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,1,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,2,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,3,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,4,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,5,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,6,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,7,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,8,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,9,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,10,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,11,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,12,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,13,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,14,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,15,18.552213206649697,0.8902039261456403,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,16,18.552213206649697,0.8902039261456403,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,17,18.552213206649697,0.8902039261456403,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,18,18.552213206649697,0.8902039261456403,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,19,18.552213206649697,0.8902039261456403,0.0,1.0,0.0,Rastrigin,2,101
Target-Only,20,18.552213206649697,0.8902039261456403,0.0,1.0,0.0,Rastrigin,2,101
Matching-Fixed-Filter,0,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Matching-Fixed-Filter,1,20.840408205090856,1.0,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,2,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,3,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,4,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,5,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,6,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,7,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,8,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,9,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,10,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,11,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,12,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,13,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,14,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,15,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,16,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,17,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,18,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,19,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Fixed-Filter,20,18.87477914208345,0.9056818348439429,1.0,0.25,1.0,Rastrigin,2,101
Matching-Adaptive-Filter,0,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Matching-Adaptive-Filter,1,20.840408205090856,1.0,1.0,0.88,0.16142857142854028,Rastrigin,2,101
Matching-Adaptive-Filter,2,20.840408205090856,1.0,1.0,0.86,0.19634199134196478,Rastrigin,2,101
Matching-Adaptive-Filter,3,20.840408205090856,1.0,1.0,0.84,0.22380952380949964,Rastrigin,2,101
Matching-Adaptive-Filter,4,19.702305867413926,0.9453896331359327,1.0,0.8,0.2694826007325763,Rastrigin,2,101
Matching-Adaptive-Filter,5,19.702305867413926,0.9453896331359327,1.0,0.8,0.26690373118942373,Rastrigin,2,101
Matching-Adaptive-Filter,6,19.702305867413926,0.9453896331359327,1.0,0.78,0.2958838383838167,Rastrigin,2,101
Matching-Adaptive-Filter,7,19.702305867413926,0.9453896331359327,1.0,0.77,0.318627622377601,Rastrigin,2,101
Matching-Adaptive-Filter,8,19.702305867413926,0.9453896331359327,1.0,0.76,0.32968673483377314,Rastrigin,2,101
Matching-Adaptive-Filter,9,10.367244112289615,0.4974587834492188,1.0,0.74,0.35106498439829736,Rastrigin,2,101
Matching-Adaptive-Filter,10,10.367244112289615,0.4974587834492188,1.0,0.73,0.37193464430304507,Rastrigin,2,101
Matching-Adaptive-Filter,11,10.367244112289615,0.4974587834492188,1.0,0.72,0.3814751718869169,Rastrigin,2,101
Matching-Adaptive-Filter,12,10.367244112289615,0.4974587834492188,1.0,0.7,0.40558850055171614,Rastrigin,2,101
Matching-Adaptive-Filter,13,10.367244112289615,0.4974587834492188,1.0,0.71,0.3986748287831694,Rastrigin,2,101
Matching-Adaptive-Filter,14,10.367244112289615,0.4974587834492188,1.0,0.71,0.3994584344328414,Rastrigin,2,101
Matching-Adaptive-Filter,15,9.956094200202322,0.4777302873448643,1.0,0.71,0.3911445279866166,Rastrigin,2,101
Matching-Adaptive-Filter,16,9.956094200202322,0.4777302873448643,1.0,0.71,0.3949422419685418,Rastrigin,2,101
Matching-Adaptive-Filter,17,9.735874303777717,0.4671633207932777,1.0,0.74,0.35141640967726556,Rastrigin,2,101
Matching-Adaptive-Filter,18,6.377081158991578,0.3059959812799538,1.0,0.75,0.34407225725159213,Rastrigin,2,101
Matching-Adaptive-Filter,19,6.377081158991578,0.3059959812799538,1.0,0.72,0.3739659796724878,Rastrigin,2,101
Matching-Adaptive-Filter,20,6.156678387646528,0.2954202397121274,1.0,0.74,0.3492410956569104,Rastrigin,2,101
Random-Adaptive-Filter,0,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Random-Adaptive-Filter,1,20.840408205090856,1.0,1.0,0.91,0.129999999999972,Rastrigin,2,101
Random-Adaptive-Filter,2,20.840408205090856,1.0,1.0,0.93,0.10651515151513309,Rastrigin,2,101
Random-Adaptive-Filter,3,20.840408205090856,1.0,1.0,0.96,0.06666666666665555,Rastrigin,2,101
Random-Adaptive-Filter,4,20.840408205090856,1.0,1.0,0.95,0.06675824175823286,Rastrigin,2,101
Random-Adaptive-Filter,5,20.840408205090856,1.0,1.0,0.92,0.11246134817562317,Rastrigin,2,101
Random-Adaptive-Filter,6,20.840408205090856,1.0,1.0,0.89,0.1510353535353415,Rastrigin,2,101
Random-Adaptive-Filter,7,20.840408205090856,1.0,1.0,0.91,0.1258828671328578,Rastrigin,2,101
Random-Adaptive-Filter,8,20.840408205090856,1.0,1.0,0.94,0.09225810953751473,Rastrigin,2,101
Random-Adaptive-Filter,9,20.840408205090856,1.0,1.0,0.89,0.14946411613077357,Rastrigin,2,101
Random-Adaptive-Filter,10,20.840408205090856,1.0,1.0,0.91,0.12381434355117839,Rastrigin,2,101
Random-Adaptive-Filter,11,20.840408205090856,1.0,1.0,0.91,0.13184950343773152,Rastrigin,2,101
Random-Adaptive-Filter,12,20.840408205090856,1.0,1.0,0.92,0.11378920507596388,Rastrigin,2,101
Random-Adaptive-Filter,13,20.840408205090856,1.0,1.0,0.89,0.15404587672388792,Rastrigin,2,101
Random-Adaptive-Filter,14,20.840408205090856,1.0,1.0,0.88,0.16491199307862975,Rastrigin,2,101
Random-Adaptive-Filter,15,20.429940505971253,0.9803042390014541,1.0,0.89,0.1528822055137779,Rastrigin,2,101
Random-Adaptive-Filter,16,20.429940505971253,0.9803042390014541,1.0,0.88,0.16842276144907026,Rastrigin,2,101
Random-Adaptive-Filter,17,20.429940505971253,0.9803042390014541,1.0,0.9,0.14298012546459177,Rastrigin,2,101
Random-Adaptive-Filter,18,18.125993015771137,0.8697523022290586,1.0,0.9,0.13973593335005843,Rastrigin,2,101
Random-Adaptive-Filter,19,18.125993015771137,0.8697523022290586,1.0,0.9,0.13836815358553975,Rastrigin,2,101
Random-Adaptive-Filter,20,8.423153499496559,0.40417411293503197,1.0,0.9,0.14286997691764472,Rastrigin,2,101
Wrong-Adaptive-Filter,0,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Wrong-Adaptive-Filter,1,20.840408205090856,1.0,1.0,0.9,0.1385714285713997,Rastrigin,2,101
Wrong-Adaptive-Filter,2,20.840408205090856,1.0,1.0,0.87,0.1817316017315765,Rastrigin,2,101
Wrong-Adaptive-Filter,3,20.840408205090856,1.0,1.0,0.86,0.19523809523807342,Rastrigin,2,101
Wrong-Adaptive-Filter,4,20.840408205090856,1.0,1.0,0.84,0.22220695970693885,Rastrigin,2,101
Wrong-Adaptive-Filter,5,20.840408205090856,1.0,1.0,0.82,0.24542362399503234,Rastrigin,2,101
Wrong-Adaptive-Filter,6,20.840408205090856,1.0,1.0,0.8,0.2683080808080609,Rastrigin,2,101
Wrong-Adaptive-Filter,7,20.840408205090856,1.0,1.0,0.79,0.2838811188810997,Rastrigin,2,101
Wrong-Adaptive-Filter,8,20.840408205090856,1.0,1.0,0.79,0.29332603670837126,Rastrigin,2,101
Wrong-Adaptive-Filter,9,20.840408205090856,1.0,1.0,0.8,0.2768552435218939,Rastrigin,2,101
Wrong-Adaptive-Filter,10,16.94610642898226,0.8131369722807396,1.0,0.81,0.2540775014459084,Rastrigin,2,101
Wrong-Adaptive-Filter,11,16.94610642898226,0.8131369722807396,1.0,0.81,0.2553254392666024,Rastrigin,2,101
Wrong-Adaptive-Filter,12,16.94610642898226,0.8131369722807396,1.0,0.83,0.2328606973092152,Rastrigin,2,101
Wrong-Adaptive-Filter,13,16.94610642898226,0.8131369722807396,1.0,0.82,0.2451660568533518,Rastrigin,2,101
Wrong-Adaptive-Filter,14,16.94610642898226,0.8131369722807396,1.0,0.81,0.25415195474421687,Rastrigin,2,101
Wrong-Adaptive-Filter,15,16.94610642898226,0.8131369722807396,1.0,0.79,0.2878863826232124,Rastrigin,2,101
Wrong-Adaptive-Filter,16,16.94610642898226,0.8131369722807396,1.0,0.79,0.2915071770334809,Rastrigin,2,101
Wrong-Adaptive-Filter,17,16.94610642898226,0.8131369722807396,1.0,0.79,0.29232394934257155,Rastrigin,2,101
Wrong-Adaptive-Filter,18,16.94610642898226,0.8131369722807396,1.0,0.78,0.2994947534349595,Rastrigin,2,101
Wrong-Adaptive-Filter,19,16.94610642898226,0.8131369722807396,1.0,0.78,0.3031585262563413,Rastrigin,2,101
Wrong-Adaptive-Filter,20,16.94610642898226,0.8131369722807396,1.0,0.75,0.3373642915533066,Rastrigin,2,101
Oracle-Fixed-Filter,0,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Oracle-Fixed-Filter,1,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Oracle-Fixed-Filter,2,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Oracle-Fixed-Filter,3,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Oracle-Fixed-Filter,4,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Oracle-Fixed-Filter,5,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Oracle-Fixed-Filter,6,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Oracle-Fixed-Filter,7,20.840408205090856,1.0,0.0,1.0,0.0,Rastrigin,2,101
Oracle-Fixed-Filter,8,20.840408205090856,1.0,1.0,0.25,1.0,Rastrigin,2,101
Oracle-Fixed-Filter,9,20.840408205090856,1.0,1.0,0.25,1.0,Rastrigin,2,101
Oracle-Fixed-Filter,10,18.616670567994706,0.8932968291593761,1.0,0.25,1.0,Rastrigin,2,101
Oracle-Fixed-Filter,11,5.422693436418671,0.26020092231658043,1.0,0.25,1.0,Rastrigin,2,101
Oracle-Fixed-Filter,12,5.422693436418671,0.26020092231658043,1.0,0.25,1.0,Rastrigin,2,101
Oracle-Fixed-Filter,13,5.422693436418671,0.26020092231658043,1.0,0.25,1.0,Rastrigin,2,101
Oracle-Fixed-Filter,14,5.422693436418671,0.26020092231658043,1.0,0.25,1.0,Rastrigin,2,101
Oracle-Fixed-Filter,15,5.422693436418671,0.26020092231658043,1.0,0.25,1.0,Rastrigin,2,101
Oracle-Fixed-Filter,16,4.992611115189172,0.23956397907645524,1.0,0.25,1.0,Rastrigin,2,101
Oracle-Fixed-Filter,17,2.6175347644182807,0.12559901603937268,1.0,0.25,1.0,Rastrigin,2,101
Oracle-Fixed-Filter,18,2.6175347644182807,0.12559901603937268,1.0,0.25,1.0,Rastrigin,2,101
Oracle-Fixed-Filter,19,2.6175347644182807,0.12559901603937268,1.0,0.25,1.0,Rastrigin,2,101
Oracle-Fixed-Filter,20,2.6175347644182807,0.12559901603937268,1.0,0.25,1.0,Rastrigin,2,101
Matching-Soft-Rerank,0,20.840408205090856,1.0,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,1,20.840408205090856,1.0,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,2,19.108957859598412,0.9169185973492837,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,3,19.108957859598412,0.9169185973492837,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,4,10.125009224776074,0.4858354560590015,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,5,10.125009224776074,0.4858354560590015,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,6,10.125009224776074,0.4858354560590015,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,7,10.125009224776074,0.4858354560590015,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,8,10.125009224776074,0.4858354560590015,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,9,10.125009224776074,0.4858354560590015,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,10,10.125009224776074,0.4858354560590015,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,11,10.125009224776074,0.4858354560590015,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,12,10.125009224776074,0.4858354560590015,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,13,5.542361576476434,0.2659430430504982,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,14,5.542361576476434,0.2659430430504982,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,15,5.542361576476434,0.2659430430504982,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,16,5.542361576476434,0.2659430430504982,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,17,3.809720239378059,0.1828044922098708,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,18,3.809720239378059,0.1828044922098708,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,19,3.809720239378059,0.1828044922098708,0.0,1.0,,Rastrigin,2,101
Matching-Soft-Rerank,20,2.137202633733274,0.10255090076456383,0.0,1.0,,Rastrigin,2,101
Target-Only,0,25.58255184211822,1.0,0.0,1.0,0.0,Rastrigin,2,2026
Target-Only,1,25.58255184211822,1.0,0.0,1.0,0.0,Rastrigin,2,2026
Target-Only,2,25.58255184211822,1.0,0.0,1.0,0.0,Rastrigin,2,2026
Target-Only,3,25.58255184211822,1.0,0.0,1.0,0.0,Rastrigin,2,2026
Target-Only,4,25.58255184211822,1.0,0.0,1.0,0.0,Rastrigin,2,2026
Target-Only,5,25.58255184211822,1.0,0.0,1.0,0.0,Rastrigin,2,2026
Target-Only,6,25.58255184211822,1.0,0.0,1.0,0.0,Rastrigin,2,2026
