seed,dimension,relation,control,relation_or_control,shell,panel,method,model_seed,standardized_rmse,ndcg_at_top,spearman,pairwise_accuracy,precision_at_top,normalized_top1_regret,mean_negative_log_likelihood,interval_coverage_95,n_test,effective_mode,prior_names,prior_coefficients,source_data_hash,source_query_transform,source_context_query_hash,source_test_query_hash,target_context_design_hash,target_test_design_hash,target_test_truth_hash,srmse_delta_vs_target_only,negative_transfer
131,2,rotate_45,none,rotate_45,0.7,test,Geometry-Prior+Residual,1066294312,1.2917039704390683,0.8483374777268864,0.6947960538362937,0.7461860236220472,0.23076923076923078,0.26900719213080937,-0.19524089486289442,0.5859375,128,calibrated,geometry,[0.2292045048662941],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,4fee999c777e0df1554e917b0181321e0ebbfd80162ac42b24a2cdaa0e0ba3f1,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,018e48fd0ca37a4842d84e39726fe10d3289bfbe82e07dff9b0835d6159b2b8b,-0.2787596862966668,False
131,2,rotate_45,none,rotate_45,0.7,test,Oracle-Rank+Residual,1066294312,0.9128048009552168,0.9993379879047856,0.757593618384911,0.796136811023622,1.0,0.0,2.2474948956925833,0.5078125,128,calibrated,oracle_rank,[0.2691324203805589],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,4fee999c777e0df1554e917b0181321e0ebbfd80162ac42b24a2cdaa0e0ba3f1,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,018e48fd0ca37a4842d84e39726fe10d3289bfbe82e07dff9b0835d6159b2b8b,-0.6576588557805183,False
131,2,rotate_45,none,rotate_45,0.7,test,Oracle-Value+Residual,1066294312,0.1470707911261621,0.9979735466378111,0.9063873374839773,0.8829970472440944,1.0,0.0037199225196216327,-2.810858737963394,0.796875,128,calibrated,oracle_value,[0.27574882594100497],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,4fee999c777e0df1554e917b0181321e0ebbfd80162ac42b24a2cdaa0e0ba3f1,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,018e48fd0ca37a4842d84e39726fe10d3289bfbe82e07dff9b0835d6159b2b8b,-1.423392865609573,False
131,2,rotate_45,none,rotate_45,0.7,test,Oracle-Rank+Value+Residual,1066294312,0.38916797534997116,0.9994396365847513,0.814136605017396,0.8312007874015748,1.0,0.0,1.1105087967155158,0.5,128,calibrated,oracle_rank|oracle_value,"[0.10904420697538987, 0.1772782386107503]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,4fee999c777e0df1554e917b0181321e0ebbfd80162ac42b24a2cdaa0e0ba3f1,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,018e48fd0ca37a4842d84e39726fe10d3289bfbe82e07dff9b0835d6159b2b8b,-1.1812956813857638,False
131,2,rotate_45,none,rotate_45,1.0,test,Target-Only,1977710009,0.9347855603765622,0.44729941850365784,0.6118213239333455,0.7213336614173228,0.07692307692307693,0.6391609707272428,-0.06589134994921403,0.7890625,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,78a39b49e665dd2cf894928e07d2ac309fb8471d04eb20cadfb118119e99e58b,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,1d79b9fe28fc3bf042d0a5848e0a1a98c573f677be6e0339bae11626e76c8715,0.0,False
131,2,rotate_45,none,rotate_45,1.0,test,Geometry-Prior+Residual,1977710009,0.744543544770706,0.8864878312198174,0.6733427943600073,0.7415108267716536,0.3076923076923077,0.042169272049201866,0.6871697755808746,0.3828125,128,calibrated,geometry,[0.2292045048662941],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,78a39b49e665dd2cf894928e07d2ac309fb8471d04eb20cadfb118119e99e58b,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,1d79b9fe28fc3bf042d0a5848e0a1a98c573f677be6e0339bae11626e76c8715,-0.1902420156058563,False
131,2,rotate_45,none,rotate_45,1.0,test,Oracle-Rank+Residual,1977710009,0.4780824908970102,0.9893188493400454,0.8783304339864493,0.8564222440944882,0.8461538461538461,0.002536367977611706,3.540390492133082,0.421875,128,calibrated,oracle_rank,[0.2691324203805589],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,78a39b49e665dd2cf894928e07d2ac309fb8471d04eb20cadfb118119e99e58b,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,1d79b9fe28fc3bf042d0a5848e0a1a98c573f677be6e0339bae11626e76c8715,-0.456703069479552,False
131,2,rotate_45,none,rotate_45,1.0,test,Oracle-Value+Residual,1977710009,0.08673613638829442,0.999970313370024,0.9910959531221387,0.9670275590551181,1.0,0.0,-2.2402091991286612,0.71875,128,calibrated,oracle_value,[0.27574882594100497],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,78a39b49e665dd2cf894928e07d2ac309fb8471d04eb20cadfb118119e99e58b,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,1d79b9fe28fc3bf042d0a5848e0a1a98c573f677be6e0339bae11626e76c8715,-0.8480494239882679,False
131,2,rotate_45,none,rotate_45,1.0,test,Oracle-Rank+Value+Residual,1977710009,0.20114923044687857,0.9963311209813372,0.9729731276323018,0.938361220472441,0.9230769230769231,0.002536367977611706,1.7016076969299179,0.4296875,128,calibrated,oracle_rank|oracle_value,"[0.10904420697538987, 0.1772782386107503]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,78a39b49e665dd2cf894928e07d2ac309fb8471d04eb20cadfb118119e99e58b,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,1d79b9fe28fc3bf042d0a5848e0a1a98c573f677be6e0339bae11626e76c8715,-0.7336363299296836,False
131,2,roughness,none,roughness,0.35,test,Target-Only,2022998166,1.5640174719943736,0.7710432927953084,-0.2572502746749679,0.4029281496062992,0.46153846153846156,0.03816583891063758,4.721406033958967,0.609375,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,3ea9195bf2013abf14f7e4e7ec919ad1f841f89537f056a9cccccc593f965877,0.0,False
131,2,roughness,none,roughness,0.35,test,Geometry-Prior+Residual,2022998166,1.5596496126701593,0.746532123164714,-0.23570545687602998,0.4106791338582677,0.46153846153846156,0.11775187506590488,28.89027917726564,0.421875,128,calibrated,geometry,[0.35236129809168587],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,3ea9195bf2013abf14f7e4e7ec919ad1f841f89537f056a9cccccc593f965877,-0.0043678593242142405,False
131,2,roughness,none,roughness,0.35,test,Oracle-Rank+Residual,2022998166,1.5434634644008733,0.7630275365442433,-0.1848562534334371,0.4405757874015748,0.46153846153846156,0.11775187506590488,32.433402929812004,0.5234375,128,calibrated,oracle_rank,[0.358480574011278],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,3ea9195bf2013abf14f7e4e7ec919ad1f841f89537f056a9cccccc593f965877,-0.020554007593500234,False
131,2,roughness,none,roughness,0.35,test,Oracle-Value+Residual,2022998166,1.464512794642488,0.7696731426095013,-0.210681422816334,0.4189222440944882,0.46153846153846156,0.11775187506590488,27.41564729013495,0.5234375,128,calibrated,oracle_value,[0.3554989042704248],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,3ea9195bf2013abf14f7e4e7ec919ad1f841f89537f056a9cccccc593f965877,-0.0995046773518855,False
131,2,roughness,none,roughness,0.35,test,Oracle-Rank+Value+Residual,2022998166,1.5031911266000273,0.7664671743846752,-0.1799922175425746,0.44008366141732286,0.46153846153846156,0.11775187506590488,32.9946665772038,0.5234375,128,calibrated,oracle_rank|oracle_value,"[0.2025203583140611, 0.1746271182918236]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,3ea9195bf2013abf14f7e4e7ec919ad1f841f89537f056a9cccccc593f965877,-0.06082634539434628,False
131,2,roughness,none,roughness,0.7,test,Target-Only,798052491,1.1636882437003657,0.6758887753577772,0.3630573612891411,0.625123031496063,0.15384615384615385,0.3851878605582125,3.6944078410361723,0.4765625,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,1d6b99f98b35e82f1cc5774f27b153ec09869bd76d8f8448ff62468ce9376726,0.0,False
131,2,roughness,none,roughness,0.7,test,Geometry-Prior+Residual,798052491,1.1411165426826047,0.6444442727783187,0.38411577549899284,0.6375492125984252,0.07692307692307693,0.10228701408863747,24.27824306050087,0.2265625,128,calibrated,geometry,[0.35236129809168587],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,1d6b99f98b35e82f1cc5774f27b153ec09869bd76d8f8448ff62468ce9376726,-0.02257170101776107,False
131,2,roughness,none,roughness,0.7,test,Oracle-Rank+Residual,798052491,1.1395255474785462,0.6638812667893418,0.3473493865592382,0.6194635826771654,0.07692307692307693,0.10228701408863747,23.720684356742524,0.171875,128,calibrated,oracle_rank,[0.358480574011278],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,1d6b99f98b35e82f1cc5774f27b153ec09869bd76d8f8448ff62468ce9376726,-0.024162696221819546,False
131,2,roughness,none,roughness,0.7,test,Oracle-Value+Residual,798052491,1.1905906605013978,0.6670184666909789,0.2060634499175975,0.5698818897637795,0.23076923076923078,0.25130790776133843,23.696910445184812,0.1484375,128,calibrated,oracle_value,[0.3554989042704248],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,1d6b99f98b35e82f1cc5774f27b153ec09869bd76d8f8448ff62468ce9376726,0.026902416801032114,True
131,2,roughness,none,roughness,0.7,test,Oracle-Rank+Value+Residual,798052491,1.15378259355911,0.7402741987676631,0.2829152169932247,0.5979330708661418,0.23076923076923078,0.10228701408863747,25.91659953472894,0.1171875,128,calibrated,oracle_rank|oracle_value,"[0.2025203583140611, 0.1746271182918236]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,1d6b99f98b35e82f1cc5774f27b153ec09869bd76d8f8448ff62468ce9376726,-0.009905650141255773,False
131,2,roughness,none,roughness,1.0,test,Target-Only,659283956,1.0705783314308541,0.5791786230832098,0.2087987548068119,0.5655757874015748,0.23076923076923078,0.5487087100574393,1.687262857385809,0.640625,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,2d1b210138c352ec96b0fe35b4799202268696e052d9f5cdde661e11e8e30ccd,0.0,False
131,2,roughness,none,roughness,1.0,test,Geometry-Prior+Residual,659283956,0.9168417028634757,0.49857935359574934,0.34947811756088626,0.6166338582677166,0.15384615384615385,0.7567409730412935,10.399580763044554,0.40625,128,calibrated,geometry,[0.35236129809168587],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,2d1b210138c352ec96b0fe35b4799202268696e052d9f5cdde661e11e8e30ccd,-0.15373662856737846,False
131,2,roughness,none,roughness,1.0,test,Oracle-Rank+Residual,659283956,0.9192047739568567,0.5670528318253306,0.4104616828419703,0.64185531496063,0.07692307692307693,0.19888628044530643,11.101000152702614,0.359375,128,calibrated,oracle_rank,[0.358480574011278],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,2d1b210138c352ec96b0fe35b4799202268696e052d9f5cdde661e11e8e30ccd,-0.1513735574739974,False
131,2,roughness,none,roughness,1.0,test,Oracle-Value+Residual,659283956,0.8319130377822747,0.6482678134586968,0.5582654275773667,0.6930364173228346,0.07692307692307693,0.19888628044530643,10.057909483767126,0.375,128,calibrated,oracle_value,[0.3554989042704248],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,2d1b210138c352ec96b0fe35b4799202268696e052d9f5cdde661e11e8e30ccd,-0.23866529364857947,False
131,2,roughness,none,roughness,1.0,test,Oracle-Rank+Value+Residual,659283956,0.8665401983181403,0.5904892731397839,0.53120994323384,0.6788877952755905,0.07692307692307693,0.19888628044530643,11.64366303372201,0.3359375,128,calibrated,oracle_rank|oracle_value,"[0.2025203583140611, 0.1746271182918236]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,roughness,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,2d1b210138c352ec96b0fe35b4799202268696e052d9f5cdde661e11e8e30ccd,-0.2040381331127138,False
131,2,reversal,none,reversal,0.35,test,Target-Only,1599995091,0.4603059042053885,0.8213147499842229,0.9513367515107123,0.9077263779527559,0.23076923076923078,0.00626887196932549,-2.180098890465852,1.0,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,reversal,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,d0e16bd81cfbe9d58aacd3c9b534b8cd2cd7ef2705a3f1d0aeeed40fe298743f,0.0,False
131,2,reversal,none,reversal,0.35,test,Geometry-Prior+Residual,1599995091,0.4603059042053885,0.8213147499842229,0.9513367515107123,0.9077263779527559,0.23076923076923078,0.00626887196932549,-2.180098890465852,1.0,128,target_only,geometry,[1.2471053128641077e-20],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,reversal,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,d0e16bd81cfbe9d58aacd3c9b534b8cd2cd7ef2705a3f1d0aeeed40fe298743f,0.0,False
131,2,reversal,none,reversal,0.35,test,Oracle-Rank+Residual,1599995091,0.4603059042053885,0.8213147499842229,0.9513367515107123,0.9077263779527559,0.23076923076923078,0.00626887196932549,-2.180098890465852,1.0,128,target_only,oracle_rank,[1.4250615894275276e-20],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,reversal,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,d0e16bd81cfbe9d58aacd3c9b534b8cd2cd7ef2705a3f1d0aeeed40fe298743f,0.0,False
131,2,reversal,none,reversal,0.35,test,Oracle-Value+Residual,1599995091,0.4603059042053885,0.8213147499842229,0.9513367515107123,0.9077263779527559,0.23076923076923078,0.00626887196932549,-2.180098890465852,1.0,128,target_only,oracle_value,[1.4773768857623853e-20],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,reversal,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,d0e16bd81cfbe9d58aacd3c9b534b8cd2cd7ef2705a3f1d0aeeed40fe298743f,0.0,False
131,2,reversal,none,reversal,0.35,test,Oracle-Rank+Value+Residual,1599995091,0.4603059042053885,0.8213147499842229,0.9513367515107123,0.9077263779527559,0.23076923076923078,0.00626887196932549,-2.180098890465852,1.0,128,target_only,oracle_rank|oracle_value,"[8.112392911854823e-21, 1.4965765232615653e-20]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,reversal,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,d0e16bd81cfbe9d58aacd3c9b534b8cd2cd7ef2705a3f1d0aeeed40fe298743f,0.0,False
131,2,reversal,none,reversal,0.7,test,Target-Only,1833225901,1.3730126995517535,0.8713712640337103,0.8859583867423548,0.8566683070866141,0.46153846153846156,0.009455544136161634,-0.9221873616576507,0.8984375,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,reversal,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,edc3f92e7f6fae074d4145c8fd87fb18d1342fd1e7a8db9da4f21ddf189edf10,0.0,False
131,2,reversal,none,reversal,0.7,test,Geometry-Prior+Residual,1833225901,1.3730126995517535,0.8713712640337103,0.8859583867423548,0.8566683070866141,0.46153846153846156,0.009455544136161634,-0.9221873616576507,0.8984375,128,target_only,geometry,[1.2471053128641077e-20],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,reversal,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,edc3f92e7f6fae074d4145c8fd87fb18d1342fd1e7a8db9da4f21ddf189edf10,0.0,False
131,2,reversal,none,reversal,0.7,test,Oracle-Rank+Residual,1833225901,1.3730126995517535,0.8713712640337103,0.8859583867423548,0.8566683070866141,0.46153846153846156,0.009455544136161634,-0.9221873616576507,0.8984375,128,target_only,oracle_rank,[1.4250615894275276e-20],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,reversal,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,edc3f92e7f6fae074d4145c8fd87fb18d1342fd1e7a8db9da4f21ddf189edf10,0.0,False
131,2,reversal,none,reversal,0.7,test,Oracle-Value+Residual,1833225901,1.3730126995517535,0.8713712640337103,0.8859583867423548,0.8566683070866141,0.46153846153846156,0.009455544136161634,-0.9221873616576507,0.8984375,128,target_only,oracle_value,[1.4773768857623853e-20],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,reversal,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,edc3f92e7f6fae074d4145c8fd87fb18d1342fd1e7a8db9da4f21ddf189edf10,0.0,False
