dimension,panel,seed,relation,control,relation_or_control,condition,shell,method,n_rows,pairwise_accuracy,ndcg_at_top,normalized_top1_regret,standardized_rmse,spearman,precision_at_top,mean_negative_log_likelihood,interval_coverage_95
2,test,89,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,value,1,0.8396899606299213,0.8610269233651637,0.187908345906025,1.2103355522891046,0.8606997344808642,0.3846153846153846,-0.8670541026105211,0.8828125
2,test,89,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,1,0.8061023622047244,0.8072132408076016,0.2290785834395649,0.8449427821817378,0.8114928584508332,0.2307692307692307,-0.0273943660081952,0.8203125
2,test,89,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,1,0.859005905511811,0.9107160548177607,0.0391293497870946,0.5578981523519091,0.8767167185497161,0.4615384615384615,-0.1508026249645571,0.75
2,test,89,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,1,0.8061023622047244,0.8072132408076016,0.2290785834395649,0.8449427821535966,0.8114928584508332,0.2307692307692307,-0.0273943661389895,0.8203125
2,test,89,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,target_only,1,0.8061023622047244,0.8072132408076016,0.2290785834395649,0.8449427821535966,0.8114928584508332,0.2307692307692307,-0.0273943661389895,0.8203125
2,test,89,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,1,0.8061023622047244,0.8072132408076016,0.2290785834395649,0.8449427821535966,0.8114928584508332,0.2307692307692307,-0.0273943661389895,0.8203125
2,test,89,identity,none,identity,identity,0.35,dual,1,0.9405757874015748,0.98361138628098,0.000265589336619,0.105431124422566,0.9681892052737594,0.8461538461538461,-3.910974125874842,0.890625
2,test,89,identity,none,identity,identity,0.35,geometry,1,0.7958907480314961,0.8590289631172574,0.0945329445639482,0.6461557842256322,0.8033956692913384,0.4615384615384615,-2.1831519618771824,0.8984375
2,test,89,identity,none,identity,identity,0.35,rank,1,0.9149852362204725,0.9467441243215168,0.000265589336619,0.3001497240947808,0.950970518220106,0.5384615384615384,-2.881594740333698,0.890625
2,test,89,identity,none,identity,identity,0.35,target_only,1,0.874507874015748,0.9045688282902062,0.041404688558741,0.6925481950193815,0.9215059055118108,0.4615384615384615,-2.041880602950465,1.0
2,test,89,identity,none,identity,identity,0.35,value,1,0.9584153543307088,0.991239819003049,0.000265589336619,0.056158093740826,0.981018815235305,0.9230769230769232,-4.546511016653231,0.9765625
2,test,89,identity,none,identity,identity,0.7,dual,1,0.8703248031496063,0.9995395840506064,0.0,0.3468096690050498,0.8794062442776047,1.0,0.5660468020977623,0.4609375
2,test,89,identity,none,identity,identity,0.7,geometry,1,0.8576525590551181,0.9471386171775198,0.0790931304286514,1.0486099899370327,0.8759899743636697,0.7692307692307693,-0.801263715383275,0.7265625
2,test,89,identity,none,identity,identity,0.7,rank,1,0.8314468503937008,0.9884052238581772,0.0116304023347655,1.019741635330394,0.8209748672404321,0.8461538461538461,1.699370145484825,0.4921875
2,test,89,identity,none,identity,identity,0.7,target_only,1,0.8396899606299213,0.8610269233651637,0.187908345906025,1.2103355522891046,0.8606997344808642,0.3846153846153846,-0.8670541026105211,0.8828125
2,test,89,identity,none,identity,identity,0.7,value,1,0.9281496062992126,0.9968827431302864,0.000705191961381,0.1056521540664555,0.9557944973448088,1.0,-3.230147003001911,0.84375
2,test,89,identity,none,identity,identity,1.0,dual,1,0.9301181102362204,0.9979444888379944,0.0004821210815369,0.1800301137161734,0.9652993957150704,1.0,1.7712280140348269,0.3984375
2,test,89,identity,none,identity,identity,1.0,geometry,1,0.859005905511811,0.9107160548177607,0.0391293497870946,0.5578981523519091,0.8767167185497161,0.4615384615384615,-0.1508026249645571,0.75
2,test,89,identity,none,identity,identity,1.0,rank,1,0.844488188976378,0.9987746034446336,0.0001188092671235,0.5107075529596642,0.860991576634316,1.0,2.6264334886912604,0.3984375
2,test,89,identity,none,identity,identity,1.0,target_only,1,0.8061023622047244,0.8072132408076016,0.2290785834395649,0.8449427821535966,0.8114928584508332,0.2307692307692307,-0.0273943661389895,0.8203125
2,test,89,identity,none,identity,identity,1.0,value,1,0.9637057086614174,0.9977700176079533,0.0004821210815369,0.0828059006164845,0.9862948635780991,1.0,-1.8057885124708093,0.6953125
2,test,89,independent_expert,none,independent_expert,independent_expert,0.35,dual,1,0.5330954724409449,0.4943868555028644,0.8213664351435318,1.3595569306458657,0.1429683208203626,0.0,-1.2889848130780863,0.7734375
2,test,89,independent_expert,none,independent_expert,independent_expert,0.35,geometry,1,0.7958907480314961,0.8590289631172574,0.0945329445639482,0.6461557842256322,0.8033956692913384,0.4615384615384615,-2.1831519618771824,0.8984375
2,test,89,independent_expert,none,independent_expert,independent_expert,0.35,rank,1,0.6151574803149606,0.5511486894076155,0.73053111232809,1.1621419303276497,0.4114058780443142,0.0,-1.5712929135755525,0.8671875
2,test,89,independent_expert,none,independent_expert,independent_expert,0.35,target_only,1,0.874507874015748,0.9045688282902062,0.041404688558741,0.6925481950193815,0.9215059055118108,0.4615384615384615,-2.041880602950465,1.0
2,test,89,independent_expert,none,independent_expert,independent_expert,0.35,value,1,0.5330954724409449,0.4943868555028644,0.8213664351435318,1.3595569306458433,0.1429683208203626,0.0,-1.2889848130777806,0.7734375
2,test,89,independent_expert,none,independent_expert,independent_expert,0.7,dual,1,0.8291092519685039,0.9196821010011104,0.0718995963841011,0.9576698455213276,0.8490203259476286,0.5384615384615384,-1.1419092886602449,0.9375
2,test,89,independent_expert,none,independent_expert,independent_expert,0.7,geometry,1,0.8576525590551181,0.9471386171775198,0.0790931304286514,1.0486099899370327,0.8759899743636697,0.7692307692307693,-0.801263715383275,0.7265625
2,test,89,independent_expert,none,independent_expert,independent_expert,0.7,rank,1,0.84498031496063,0.8871656972935168,0.1064281530930969,1.0039377808867025,0.864327733015931,0.4615384615384615,-1.0963726398528515,0.9453125
2,test,89,independent_expert,none,independent_expert,independent_expert,0.7,target_only,1,0.8396899606299213,0.8610269233651637,0.187908345906025,1.2103355522891046,0.8606997344808642,0.3846153846153846,-0.8670541026105211,0.8828125
2,test,89,independent_expert,none,independent_expert,independent_expert,0.7,value,1,0.8291092519685039,0.9196821010011104,0.0718995963841011,0.9576698455213242,0.8490203259476286,0.5384615384615384,-1.1419092886603337,0.9375
2,test,89,independent_expert,none,independent_expert,independent_expert,1.0,dual,1,0.811638779527559,0.885503518396844,0.0996665800379155,0.913733177265628,0.8216272202893241,0.4615384615384615,0.1956589913275441,0.7734375
2,test,89,independent_expert,none,independent_expert,independent_expert,1.0,geometry,1,0.859005905511811,0.9107160548177607,0.0391293497870946,0.5578981523519091,0.8767167185497161,0.4615384615384615,-0.1508026249645571,0.75
2,test,89,independent_expert,none,independent_expert,independent_expert,1.0,rank,1,0.811638779527559,0.8425549069286652,0.1169968222734102,0.8940020729303001,0.8222337941768906,0.3076923076923077,0.1095468288170687,0.78125
2,test,89,independent_expert,none,independent_expert,independent_expert,1.0,target_only,1,0.8061023622047244,0.8072132408076016,0.2290785834395649,0.8449427821535966,0.8114928584508332,0.2307692307692307,-0.0273943661389895,0.8203125
2,test,89,independent_expert,none,independent_expert,independent_expert,1.0,value,1,0.811638779527559,0.885503518396844,0.0996665800379155,0.9137331772655856,0.8216272202893241,0.4615384615384615,0.1956589913277628,0.7734375
2,test,89,output_affine,none,output_affine,output_affine,0.35,dual,1,0.9405757874015748,0.98361138628098,0.0002655893366189,0.1054311244225647,0.9681892052737594,0.8461538461538461,-2.994683394000706,0.890625
2,test,89,output_affine,none,output_affine,output_affine,0.35,geometry,1,0.7958907480314961,0.8590289631172574,0.0945329445639486,0.6461557842256318,0.8033956692913384,0.4615384615384615,-1.2668612300030275,0.8984375
2,test,89,output_affine,none,output_affine,output_affine,0.35,rank,1,0.9149852362204725,0.9467441243215168,0.0002655893366189,0.3001497240947798,0.950970518220106,0.5384615384615384,-1.965304008459548,0.890625
2,test,89,output_affine,none,output_affine,output_affine,0.35,target_only,1,0.874507874015748,0.9045688282902062,0.0414046885587411,0.6925481950193804,0.9215059055118108,0.4615384615384615,-1.1255898710763113,1.0
2,test,89,output_affine,none,output_affine,output_affine,0.35,value,1,0.9584153543307088,0.991239819003049,0.0002655893366189,0.0561580937408265,0.981018815235305,0.9230769230769232,-3.630220284779062,0.9765625
2,test,89,output_affine,none,output_affine,output_affine,0.7,dual,1,0.8703248031496063,0.9995395840506064,0.0,0.3468096690050511,0.8794062442776047,1.0,1.4823375339719125,0.4609375
2,test,89,output_affine,none,output_affine,output_affine,0.7,geometry,1,0.8576525590551181,0.9471386171775198,0.0790931304286512,1.0486099899370325,0.8759899743636697,0.7692307692307693,0.1150270164908775,0.7265625
2,test,89,output_affine,none,output_affine,output_affine,0.7,rank,1,0.8314468503937008,0.9884052238581772,0.0116304023347654,1.019741635330394,0.8209748672404321,0.8461538461538461,2.6156608773589687,0.4921875
2,test,89,output_affine,none,output_affine,output_affine,0.7,target_only,1,0.8396899606299213,0.8610269233651637,0.1879083459060258,1.2103355522891044,0.8606997344808642,0.3846153846153846,0.049236629263633,0.8828125
2,test,89,output_affine,none,output_affine,output_affine,0.7,value,1,0.9281496062992126,0.9968827431302864,0.0007051919613812,0.1056521540664547,0.9557944973448088,1.0,-2.313856271127777,0.84375
2,test,89,output_affine,none,output_affine,output_affine,1.0,dual,1,0.9301181102362204,0.9979444888379944,0.0004821210815367,0.180030113716173,0.9652993957150704,1.0,2.6875187459089025,0.3984375
2,test,89,output_affine,none,output_affine,output_affine,1.0,geometry,1,0.859005905511811,0.9107160548177607,0.0391293497870947,0.557898152351909,0.8767167185497161,0.4615384615384615,0.765488106909598,0.75
2,test,89,output_affine,none,output_affine,output_affine,1.0,rank,1,0.844488188976378,0.9987746034446336,0.0001188092671236,0.5107075529596645,0.860991576634316,1.0,3.542724220565411,0.3984375
2,test,89,output_affine,none,output_affine,output_affine,1.0,target_only,1,0.8061023622047244,0.8072132408076016,0.2290785834395649,0.8449427821535965,0.8114928584508332,0.2307692307692307,0.8888963657351652,0.8203125
2,test,89,output_affine,none,output_affine,output_affine,1.0,value,1,0.9637057086614174,0.9977700176079533,0.0004821210815367,0.0828059006164846,0.9862948635780991,1.0,-0.8894977805966593,0.6953125
2,test,89,reversal,none,reversal,reversal,0.35,dual,1,0.874507874015748,0.8550841197614684,0.0014491753726737,0.6925481950193815,0.9215059055118108,0.3076923076923077,-2.041880602950465,1.0
2,test,89,reversal,none,reversal,reversal,0.35,geometry,1,0.874507874015748,0.8550841197614684,0.0014491753726737,0.6925481950193815,0.9215059055118108,0.3076923076923077,-2.041880602950465,1.0
2,test,89,reversal,none,reversal,reversal,0.35,rank,1,0.874507874015748,0.8550841197614684,0.0014491753726737,0.6925481950193815,0.9215059055118108,0.3076923076923077,-2.041880602950465,1.0
2,test,89,reversal,none,reversal,reversal,0.35,target_only,1,0.874507874015748,0.8550841197614684,0.0014491753726737,0.6925481950193815,0.9215059055118108,0.3076923076923077,-2.041880602950465,1.0
2,test,89,reversal,none,reversal,reversal,0.35,value,1,0.874507874015748,0.8550841197614684,0.0014491753726737,0.6925481950193815,0.9215059055118108,0.3076923076923077,-2.041880602950465,1.0
2,test,89,reversal,none,reversal,reversal,0.7,dual,1,0.8396899606299213,0.9378878375123568,2.314304863913985e-05,1.2103355522891046,0.8606997344808642,0.4615384615384615,-0.8670541026105211,0.8828125
2,test,89,reversal,none,reversal,reversal,0.7,geometry,1,0.8396899606299213,0.9378878375123568,2.314304863913985e-05,1.2103355522891046,0.8606997344808642,0.4615384615384615,-0.8670541026105211,0.8828125
2,test,89,reversal,none,reversal,reversal,0.7,rank,1,0.8396899606299213,0.9378878375123568,2.314304863913985e-05,1.2103355522891046,0.8606997344808642,0.4615384615384615,-0.8670541026105211,0.8828125
2,test,89,reversal,none,reversal,reversal,0.7,target_only,1,0.8396899606299213,0.9378878375123568,2.314304863913985e-05,1.2103355522891046,0.8606997344808642,0.4615384615384615,-0.8670541026105211,0.8828125
2,test,89,reversal,none,reversal,reversal,0.7,value,1,0.8396899606299213,0.9378878375123568,2.314304863913985e-05,1.2103355522891046,0.8606997344808642,0.4615384615384615,-0.8670541026105211,0.8828125
2,test,89,reversal,none,reversal,reversal,1.0,dual,1,0.8061023622047244,0.9184157652846248,0.0001792902926422,0.8449427821535966,0.8114928584508332,0.4615384615384615,-0.0273943661389895,0.8203125
2,test,89,reversal,none,reversal,reversal,1.0,geometry,1,0.8061023622047244,0.9184157652846248,0.0001792902926422,0.8449427821535966,0.8114928584508332,0.4615384615384615,-0.0273943661389895,0.8203125
2,test,89,reversal,none,reversal,reversal,1.0,rank,1,0.8061023622047244,0.9184157652846248,0.0001792902926422,0.8449427821535966,0.8114928584508332,0.4615384615384615,-0.0273943661389895,0.8203125
2,test,89,reversal,none,reversal,reversal,1.0,target_only,1,0.8061023622047244,0.9184157652846248,0.0001792902926422,0.8449427821535966,0.8114928584508332,0.4615384615384615,-0.0273943661389895,0.8203125
2,test,89,reversal,none,reversal,reversal,1.0,value,1,0.8061023622047244,0.9184157652846248,0.0001792902926422,0.8449427821535966,0.8114928584508332,0.4615384615384615,-0.0273943661389895,0.8203125
2,test,89,rotate_45,none,rotate_45,rotate_45,0.35,dual,1,0.9171998031496064,0.9960001108040202,0.0002718844715165,0.1658889356868011,0.9406129829701518,0.9230769230769232,-3.063398045384776,0.7265625
2,test,89,rotate_45,none,rotate_45,rotate_45,0.35,geometry,1,0.7618110236220472,0.7941939428086782,0.2501360858521155,0.9062726657489396,0.6493545138253067,0.2307692307692307,-1.8114428899957369,0.765625
2,test,89,rotate_45,none,rotate_45,rotate_45,0.35,rank,1,0.8380905511811023,0.9404137622551588,0.0340940421270034,0.5308440176307031,0.8214612708295183,0.6153846153846154,-1.85052915558653,0.75
2,test,89,rotate_45,none,rotate_45,rotate_45,0.35,target_only,1,0.5595472440944882,0.8056294373104218,0.2501360858521155,1.2136560143269235,0.1570797472990294,0.2307692307692307,-1.945520711814935,1.0
2,test,89,rotate_45,none,rotate_45,rotate_45,0.35,value,1,0.950910433070866,0.9961623383218232,0.0002718844715165,0.0781952462267584,0.977493819813221,0.9230769230769232,-4.598144163032922,1.0
2,test,89,rotate_45,none,rotate_45,rotate_45,0.7,dual,1,0.8715551181102362,0.987968313493344,0.0076368446275529,0.2986734561023601,0.8917837850210584,0.9230769230769232,-0.7890372327231953,0.4296875
2,test,89,rotate_45,none,rotate_45,rotate_45,0.7,geometry,1,0.8314468503937008,0.928054389432578,0.0721934035559522,0.979852654536928,0.8480246291887932,0.4615384615384615,-0.4842462036464913,0.578125
2,test,89,rotate_45,none,rotate_45,rotate_45,0.7,rank,1,0.8371062992125984,0.9762733741993732,0.0227438090899118,0.7977596130989087,0.8484366416407251,0.8461538461538461,-0.1242737400148915,0.53125
2,test,89,rotate_45,none,rotate_45,rotate_45,0.7,target_only,1,0.7394192913385826,0.9476832594844916,0.0007253627605921,0.9738210063869616,0.6520612067386925,0.4615384615384615,-1.2881956479143415,0.9140625
2,test,89,rotate_45,none,rotate_45,rotate_45,0.7,value,1,0.9111712598425196,0.999739389536202,0.0,0.0857489384244731,0.9401551913568944,1.0,-3.770790278708748,0.8984375
2,test,89,rotate_45,none,rotate_45,rotate_45,1.0,dual,1,0.9584153543307088,0.9953995663150756,0.0051903290784973,0.1697981167861289,0.9867240432155284,1.0,1.309766453551717,0.328125
2,test,89,rotate_45,none,rotate_45,rotate_45,1.0,geometry,1,0.8951771653543307,0.9787843656295492,0.0,0.6369979340815298,0.9269021241530854,0.6923076923076923,0.1787462906331773,0.578125
2,test,89,rotate_45,none,rotate_45,rotate_45,1.0,rank,1,0.9025590551181102,0.986604992675062,0.0051903290784973,0.5132752889390522,0.9443668741988646,0.9230769230769232,1.481376158322782,0.484375
2,test,89,rotate_45,none,rotate_45,rotate_45,1.0,target_only,1,0.7447096456692913,0.947086298592212,0.0,0.9857974292862496,0.6399526185680278,0.4615384615384615,-0.1017806101932282,0.6875
2,test,89,rotate_45,none,rotate_45,rotate_45,1.0,value,1,0.9705954724409448,0.9998834097663112,0.0,0.0790931931439525,0.9926467222120492,1.0,-1.4438658438500789,0.5546875
2,test,89,roughness,none,roughness,roughness,0.35,dual,1,0.6275836614173228,0.6922673102082443,0.4688152504525386,1.10058782339833,0.352739882805347,0.0,13.673544164188309,0.46875
